paper_id,journal_short,openalex_work_id,journal,work_type,publication_year,publication_date,volume,issue,title,doi,cited_by_count,citation_percentile,keywords,keyword_count,openalex_topics,topic_count,primary_topic,primary_topic_count,author_count,author_names,author_ids,institution_names,num_institutions,total_valid_chars,proof_chars,proof_density,display_chars,display_density,math_density
AOS_2024_0274,AOS,https://openalex.org/W4405602781,The Annals of Statistics,article,2024,2024-12-01,52.0,6.0,On the statistical complexity of sample amplification,https://doi.org/10.1214/24-aos2444,0,21.719124,Chemistry | Chromatography | Computer science | Mathematics | Sample (material) | Statistics,6,Blind Source Separation Techniques | Machine Learning and Algorithms | Neural Networks and Applications,3,Neural Networks and Applications,1,5,Brian Axelrod | Shivam Garg | Yanjun Han | Vatsal Sharan | Gregory Valiant,https://openalex.org/A5009465922 | https://openalex.org/A5101454504 | https://openalex.org/A5101038810 | https://openalex.org/A5009088661 | https://openalex.org/A5079503799,Courant Institute of Mathematical Sciences | Microsoft Research (United Kingdom) | Stanford University | University of Southern California,4,234900,15158,0.0645,46289,0.1971,0.2615879097488293
AOS_2025_0276,AOS,https://openalex.org/W4407557572,The Annals of Statistics,article,2025,2025-02-01,53.0,1.0,Ensemble projection pursuit for general nonparametric regression,https://doi.org/10.1214/24-aos2460,0,4.100157,Artificial intelligence | Computer science | Mathematics | Nonparametric regression | Nonparametric statistics | Projection pursuit | Regression | Statistics,8,Advanced Statistical Methods and Models | Sparse and Compressive Sensing Techniques | Target Tracking and Data Fusion in Sensor Networks,3,Sparse and Compressive Sensing Techniques,1,3,Haoran Zhan | Mingke Zhang | Yingcun Xia,https://openalex.org/A5025371725 | https://openalex.org/A5073306751 | https://openalex.org/A5048481828,National University of Singapore,1,96802,19278,0.1991,17825,0.1841,0.3832875353815004
AOS_2025_0277,AOS,https://openalex.org/W4409974829,The Annals of Statistics,article,2025,2025-04-01,53.0,2.0,Low coordinate degree algorithms I: Universality of computational thresholds for hypothesis testing,https://doi.org/10.1214/24-aos2484,0,10.551664,Algorithm | Computer science | Degree (music) | Mathematics | Physics | Quantum mechanics | Universality (dynamical systems),7,Random Matrices and Applications | Sparse and Compressive Sensing Techniques | Statistical Methods and Inference,3,Random Matrices and Applications,1,1,Dmitriy Kunisky,https://openalex.org/A5044093947,Johns Hopkins University,1,173563,50336,0.29,30765,0.1773,0.4672712502088579
AOS_2025_0278,AOS,https://openalex.org/W4409974833,The Annals of Statistics,article,2025,2025-04-01,53.0,2.0,Precise error rates for computationally efficient testing,https://doi.org/10.1214/25-aos2490,0,10.563723,Computer science,1,Random Matrices and Applications | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Random Matrices and Applications,1,2,Ankur Moitra | Alexander S. Wein,https://openalex.org/A5045798295 | https://openalex.org/A5021031923,"Massachusetts Institute of Technology | University of California, Davis",2,106499,32335,0.3036,14141,0.1328,0.4363984638353412
AOS_2025_0284,AOS,https://openalex.org/W4411707360,The Annals of Statistics,article,2025,2025-06-01,53.0,3.0,A duality framework for analyzing random feature and two-layer neural networks,https://doi.org/10.1214/25-aos2492,0,8.114588000000001,Artificial intelligence | Artificial neural network | Computer science | Duality (order theory) | Feature (linguistics) | Layer (electronics) | Linguistics | Materials science | Mathematics | Nanotechnology | Pattern recognition (psychology) | Pure mathematics,12,Image and Signal Denoising Methods | Model Reduction and Neural Networks | Neural Networks and Applications,3,Neural Networks and Applications,1,3,Hongrui Chen | Jihao Long | Lei Wu,https://openalex.org/A5014363951 | https://openalex.org/A5090400461 | https://openalex.org/A5012324275,Computer Algorithms for Medicine | King University | Peking University | Stanford University,4,171401,46263,0.2699,57624,0.3362,0.6061049818845864
AOS_2025_0285,AOS,https://openalex.org/W4411707366,The Annals of Statistics,article,2025,2025-06-01,53.0,3.0,BELIEF in dependence: Leveraging atomic linearity in data bits for rethinking generalized linear models,https://doi.org/10.1214/25-aos2493,0,17.252458,Algorithm | Computer science | Linearity | Mathematics | Physics | Quantum mechanics | Statistical physics,7,Bayesian Modeling and Causal Inference | Machine Learning and Algorithms | Statistical Methods and Inference,3,Statistical Methods and Inference,1,3,Benjamin Brown | Kai Zhang | Xiao-Li Meng,https://openalex.org/A5028117143 | https://openalex.org/A5035034148 | https://openalex.org/A5100523504,Harvard University | University of North Carolina at Chapel Hill,2,109526,12412,0.1133,2580,0.0236,0.13688074064605665
AOS_2025_0287,AOS,https://openalex.org/W4411707429,The Annals of Statistics,article,2025,2025-06-01,53.0,3.0,Sparsity meets correlation in Gaussian sequence model,https://doi.org/10.1214/25-aos2494,0,16.535038,Biology | Computer science | Correlation | Gaussian | Genetics | Geometry | Mathematics | Physics | Sequence (biology) | Statistical physics,10,Fractal and DNA sequence analysis | Gene expression and cancer classification | Machine Learning in Bioinformatics,3,Fractal and DNA sequence analysis,1,2,Subhodh Kotekal | Chao Gao,https://openalex.org/A5041495779 | https://openalex.org/A5103249691,University of Chicago,1,339740,205256,0.6042,101253,0.298,0.902186966503797
AOS_2025_0288,AOS,https://openalex.org/W4416063834,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,Improving knockoffs with conditional calibration,https://doi.org/10.1214/25-aos2543,0,32.338969,Calibration | Data set | False discovery rate | Filter (signal processing) | Power (physics) | Set (abstract data type) | Test set,7,Advanced Causal Inference Techniques | Statistical Methods and Inference | Statistical Methods in Clinical Trials,3,Statistical Methods in Clinical Trials,1,3,Yixiang Luo | William Fithian | Lihua Lei,https://openalex.org/A5073454446 | https://openalex.org/A5083536957 | https://openalex.org/A5032933169,"Stanford University | University of California, Berkeley",2,136043,14344,0.1054,29153,0.2143,0.31972979131598095
AOS_2025_0289,AOS,https://openalex.org/W4416063867,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,Tests of missing completely at random based on sample covariance matrices,https://doi.org/10.1214/25-aos2540,0,32.343248,Computation | Covariance | Covariance matrix | Dimension (graph theory) | Estimator | Minimax | Missing data | Statistical hypothesis testing,8,Random Matrices and Applications | Statistical Methods and Inference | Stochastic Gradient Optimization Techniques,3,Random Matrices and Applications,1,2,Alberto Bordino | Thomas B. Berrett,https://openalex.org/A5086551896 | https://openalex.org/A5057729785,University of Warwick,1,362749,206651,0.5697,135110,0.3725,0.9421418115556487
AOS_2025_0290,AOS,https://openalex.org/W4416063900,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,Spectral density estimation of function-valued spatial processes,https://doi.org/10.1214/25-aos2542,0,33.297719,Asymptotic distribution | Estimator | Gaussian process | Kernel density estimation | Maximum entropy spectral estimation | Minimax | Smoothing | Spectral density | Stochastic process,9,Point processes and geometric inequalities | Soil Geostatistics and Mapping | Spatial and Panel Data Analysis,3,Soil Geostatistics and Mapping,1,3,Rafail Kartsioukas | Stilian Stoev | Tailen Hsing,https://openalex.org/A5028899411 | https://openalex.org/A5068784665 | https://openalex.org/A5077494365,Medpace (United States) | University of Michigan–Ann Arbor,2,271062,120884,0.446,113264,0.4179,0.8638171340874043
AOS_2025_0291,AOS,https://openalex.org/W7104527487,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,High-dimensional statistical inference for linkage disequilibrium score regression and its cross-ancestry extensions,https://doi.org/10.1214/25-aos2523,0,68.10103,Estimator | Genetic association | Genome-wide association study | Heritability | Imputation (statistics) | Inference | Linkage (software) | Linkage disequilibrium | Regression,9,Cognitive Abilities and Testing | Genetic Associations and Epidemiology | Genetic and phenotypic traits in livestock,3,Genetic Associations and Epidemiology,1,2,Fei Xue | Bingxin Zhao,,University of Pennsylvania,1,98854,4932,0.0499,14702,0.1487,0.19861614097558014
AOS_2025_0292,AOS,https://openalex.org/W7104534901,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,The functional graphical lasso,https://doi.org/10.1214/25-aos2521,0,66.890648,Conditional independence | Consistency (knowledge bases) | Curse of dimensionality | Dimensionality reduction | Feature selection | Generalization | Graphical model | Independence (probability theory) | Lasso (programming language),9,Distributed Sensor Networks and Detection Algorithms | Random Matrices and Applications | Statistical Methods and Inference,3,Statistical Methods and Inference,1,3,Kartik G. Waghmare | Tomas Masak | Victor M. Panaretos,,"Board of the Swiss Federal Institutes of Technology | Czech Academy of Sciences, Institute of Mathematics | Institute of Mathematics and Informatics | Vienna University of Economics and Business | École Polytechnique Fédérale de Lausanne",5,177646,60156,0.3386,43615,0.2455,0.5841448723866566
AOS_2025_0293,AOS,https://openalex.org/W7104550164,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,Symmetry: A general structure in nonparametric regression,https://doi.org/10.1214/25-aos2529,0,64.526336,Covariate | Estimator | Function (biology) | Lipschitz continuity | Nonparametric regression | Nonparametric statistics | Regression | Symmetry (geometry),8,Advanced Statistical Methods and Models | Bayesian Methods and Mixture Models | Statistical Methods and Inference,3,Statistical Methods and Inference,1,2,Louis Goldwater Christie | John A. D. Aston,,Southern California University for Professional Studies | University of Cambridge,2,130176,24386,0.1873,25727,0.1976,0.38496343411996065
AOS_2025_0295,AOS,https://openalex.org/W7104581062,The Annals of Statistics,article,2025,2025-10-01,53.0,5.0,Structured matrix learning under arbitrary entrywise dependence and estimation of Markov transition kernel,https://doi.org/10.1214/25-aos2525,0,56.986286,Covariance matrix | Estimator | Kernel (algebra) | Markov chain | Markov process | Matrix (chemical analysis) | Minimax | Noise (video) | Stochastic matrix | Structured prediction,10,Sparse and Compressive Sensing Techniques | Stochastic Gradient Optimization Techniques | Tensor decomposition and applications,3,Sparse and Compressive Sensing Techniques,1,2,Jinhang Chai | Jianqing Fan,,Princeton University,1,185185,81845,0.442,36493,0.1971,0.639025839025839
AOS_2025_0297,AOS,https://openalex.org/W7116834253,The Annals of Statistics,article,2025,2025-12-01,53.0,6.0,Optimal sequencing depth for single-cell RNA-sequencing in Wasserstein space,https://doi.org/10.1214/25-aos2558,0,63.748916,Context (archaeology) | Distribution (mathematics) | Empirical distribution function | Nonparametric statistics | Probability distribution | Space (punctuation) | Upper and lower bounds,7,Cancer Genomics and Diagnostics | Gene expression and cancer classification | Single-cell and spatial transcriptomics,3,Single-cell and spatial transcriptomics,1,3,J. Kim | Sharvaj Kubal | Geoffrey Schiebinger,https://openalex.org/A5016451619 | https://openalex.org/A5114413458 | https://openalex.org/A5022957653,Chinese University of Hong Kong | University of British Columbia,2,106216,21934,0.2065,19453,0.1831,0.38964939368833323
AOS_2025_0298,AOS,https://openalex.org/W7116837488,The Annals of Statistics,article,2025,2025-12-01,53.0,6.0,Clustering by hill-climbing: Consistency results,https://doi.org/10.1214/25-aos2554,0,83.964474,Cluster analysis | Consistency (knowledge bases) | Feature (linguistics) | Fuzzy clustering | Pattern recognition (psychology),5,Advanced Clustering Algorithms Research | Advanced Graph Theory Research | Facility Location and Emergency Management,3,Advanced Clustering Algorithms Research,1,2,Ery Arias-Castro | Wanli Qiao,https://openalex.org/A5064365898 | https://openalex.org/A5019306606,George Mason University,1,120405,56947,0.473,16652,0.1383,0.6112619907811138
AOS_2025_0299,AOS,https://openalex.org/W7116890271,The Annals of Statistics,article,2025,2025-12-01,53.0,6.0,Online estimation with rolling validation: Adaptive nonparametric estimation with streaming data,https://doi.org/10.1214/25-aos2561,0,83.54123100000001,Computation | Convergence (economics) | Estimator | Generalization | Heuristic | Nonparametric statistics | Stability (learning theory) | Stochastic approximation | Stochastic gradient descent,9,Advanced Bandit Algorithms Research | Statistical Methods and Inference | Stochastic Gradient Optimization Techniques,3,Stochastic Gradient Optimization Techniques,1,2,Tianyu Zhang | Jing Lei,https://openalex.org/A5102981768 | https://openalex.org/A5085887576,"Carnegie Mellon University | University of California, Santa Barbara",2,172275,70844,0.4112,54196,0.3146,0.7258162821070963
AOS_2025_0300,AOS,https://openalex.org/W7116897773,The Annals of Statistics,article,2025,2025-12-01,53.0,6.0,Causal effect estimation under network interference with mean-field methods,https://doi.org/10.1214/25-aos2547,0,77.403191,Causal inference | Context (archaeology) | Estimation | Estimator | Gaussian | Graph | Inference | Range (aeronautics) | Scalability,9,Advanced Causal Inference Techniques | Bayesian Modeling and Causal Inference | Statistical Methods and Bayesian Inference,3,Advanced Causal Inference Techniques,1,2,Sohom Bhattacharya | Subhabrata Sen,https://openalex.org/A5020714633 | https://openalex.org/A5114832181,Harvard University | University of Florida,2,182362,81652,0.4477,47837,0.2623,0.7100656935107095
